stream_id;channel_name;tivione_epg_id;epgshare_id;score;method
986416;┃USA┃ ABC 8 | RENO | KOLO;abc11whas.us;KOLO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986381;┃USA┃ ABC 8 | SALINA | KSBW-DT2;abc11whas.us;KSBW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986457;┃USA┃ ABC 8 | TULSA | KTUL;abc8ktul.us;KTUL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986463;┃USA┃ ABC 9 | CEDAR RAPIDS / WATERLOO | KCRG;abc11whas.us;KCRG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986313;┃USA┃ ABC 9 | CHARLOTTE | WSOC;abcwsoc.us;WSOC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986362;┃USA┃ ABC 9 | CHATTANOOGA | WTVC-DT;abc11whas.us;WTVC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986351;┃USA┃ ABC 9 | CINCINNATI | WCPO;abc11whas.us;WCPO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986345;┃USA┃ ABC 9 | COLUMBUS GA | WTVM;abc9wtvm.us;WTVM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986359;┃USA┃ ABC 9 | EUGENE | KEZI;kezi.us;KEZI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986489;┃USA┃ ABC 9 | KANSAS CITY | KMBC;abc9kmbc.us;KMBC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986312;┃USA┃ ABC 9 | MANCHESTER | WMUR;abc11whas.us;WMUR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986311;┃USA┃ ABC 9 | ORLANDO | WFTV;abcwftv.us;WFTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986363;┃USA┃ ABC 9 | SIOUX CITY | KCAU;abc11whas.us;KCAU-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986314;┃USA┃ ABC 9 | SYRACUSE | WSYR;abc11whas.us;WSYR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986310;┃USA┃ ABC 9 | TUCSON | KGUN;abc11whas.us;KGUN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986391;┃USA┃ ABC 9 | WAUSAU | WAOW;abc11whas.us;WAOW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986316;┃USA┃ ABC 10 | ALBANY | WTEN;abc10wten.us;WTEN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986438;┃USA┃ ABC 10 | DULUTH / SUPERIOR | WDIO;abc11whas.us;WDIO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986401;┃USA┃ ABC 10 | ISHPEMING / MARQUETTE | WBUP;abc11whas.us;WBUP-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986315;┃USA┃ ABC 10 | MIAMI | WPLG;abc10wplg.us;WPLG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986317;┃USA┃ ABC 10 | SACRAMENTO | KXTV;abckxtv.us;KXTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986318;┃USA┃ ABC 10 | SAN DIEGO | KGTV;abckgtv.us;KGTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986373;┃USA┃ ABC 10 | WICHITA | KAKE;abc11whas.us;KAKE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986410;┃USA┃ ABC 11 | ALPENA | WBKB;abc11whas.us;WBKB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986366;┃USA┃ ABC 11 | LOUISVILLE | WHAS;abc11whas.us;WHAS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986431;┃USA┃ ABC 11 | MERIDIAN | WTOK;abcwtok.us;WTOK-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986319;┃USA┃ ABC 11 | RALEIGH | WTVD;abc11wtvd.us;WTVD-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986399;┃USA┃ ABC 11 | TRI CITIES | WJHL-DT2;abc11whas.us;WJHL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986386;┃USA┃ ABC 12 | ABILENE | KTXS;abc11whas.us;KTXS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986360;┃USA┃ ABC 12 | BEAUMONT/PORT ARTHUR | KBMT;abc11whas.us;KBMT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986473;┃USA┃ ABC 12 | CLARKSBURG | WBOY;abc11whas.us;WBOY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986347;┃USA┃ ABC 12 | FLINT/SAGINAW/BAY CITY | WJRT;abc11whas.us;WJRT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986445;┃USA┃ ABC 12 | GREENVILLE | WCTI;abc11whas.us;WCTI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986422;┃USA┃ ABC 12 | JOPLIN | KODE;abc11whas.us;KODE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986321;┃USA┃ ABC 12 | MILWAUKEE | WISN;abcwisn.us;WISN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986356;┃USA┃ ABC 12 | SAN ANGELO | KTXE-LD;abc11whas.us;KTXE-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986320;┃USA┃ ABC 12 | SAN ANTONIO | KSAT;abcksat.us;KSAT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986455;┃USA┃ ABC 13 | ANCHORAGE / ALASKA | KYUR;abc13kyur.us;KYUR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986323;┃USA┃ ABC 13 | ASHEVILLE | WLOS;abcwlos.us;WLOS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986425;┃USA┃ ABC 13 | BOWLING GREEN | WBKO;abcwbko.us;WBKO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986385;┃USA┃ ABC 13 | COLORADO SPRINGS | KRDO;abc11whas.us;KRDO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986451;┃USA┃ ABC 13 | GRAND RAPIDS / KALAMAZOO / BATTLE CREEK | WZZM;abcwzzm.us;WZZM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986355;┃USA┃ ABC 13 | GULFPORT/BILOXI | WLOX;abc11whas.us;WLOX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986324;┃USA┃ ABC 13 | HAMPTON ROADS | WVEC;abc11whas.us;WVEC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986439;┃USA┃ ABC 13 | HARRISONBURG | WHSV;abc11whas.us;WHSV-CD.us_locals1;1.000;CALLSIGN_STRICT_V4
986322;┃USA┃ ABC 13 | HOUSTON | KTRK;abc13ktrktv.us;KTRK-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986325;┃USA┃ ABC 13 | LAS VEGAS | KTNV;abcktnv.us;KTNV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986389;┃USA┃ ABC 13 | LYNCHBURG | WSET;abc11whas.us;WSET-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986377;┃USA┃ ABC 13 | OMAHA | KMTV;abcketv.us;KMTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986423;┃USA┃ ABC 13 | PANAMA CITY | WMBB;abcwmbb.us;WMBB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986420;┃USA┃ ABC 13 | ROCHESTER | WHAM;abc13wham.us;WHAM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986429;┃USA┃ ABC 13 | SIOUX FALLS | KSFY;abc11whas.us;KSFY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986378;┃USA┃ ABC 13 | TOLEDO | WTVG;abcwtvg.us;WTVG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986440;┃USA┃ ABC 15 | FLORENCE-MYRTLE BEACH | WPDE;abc11whas.us;WPDE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986326;┃USA┃ ABC 15 | PHOENIX| KNXV;abcknvx.us;KNXV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986421;┃USA┃ ABC 16 | CHARLOTTESVILLE | WVAW;abc16wvaw.us;WVAW-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986446;┃USA┃ ABC 16 | JACKSON | WAPT;abc11whas.us;WAPT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986368;┃USA┃ ABC 16 | MACON | WGXA;abc11whas.us;WGXA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986327;┃USA┃ ABC 16 | WNEP;abc11whas.us;WNEP-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986460;┃USA┃ ABC 17 | JEFFERSON CITY / COLUMBIA | KMIZ;abckmiz.us;KMIZ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986367;┃USA┃ ABC 17 | MINOT | KBMY;abc11whas.us;KBMY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986418;┃USA┃ ABC 17 | Rockford | WTVO;abc11whas.us;WTVO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986436;┃USA┃ ABC 18 | BUTTE | KWYB;abc11whas.us;KWYB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986424;┃USA┃ ABC 18 | DOTHAN | WDHN;abcwdhn.us;WDHN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986338;┃USA┃ ABC 18 | EAU CLAIRE/LA CROSSE | WQOW;abc11whas.us;WQOW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986384;┃USA┃ ABC 19 | MADISON | WXOW;abc11whas.us;WXOW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986328;┃USA┃ ABC 20 | GAINESVILLE | WCJB;abcwcjb.us;WCJB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986441;┃USA┃ ABC 20 | SPRINGFIELD | WICS;abc11whas.us;WICS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986419;┃USA┃ ABC 20 | UTICA | WUTR;abc11whas.us;WUTR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986469;┃USA┃ ABC 21 | DT HELENA | KHBB;abc11whas.us;KHBB-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986403;┃USA┃ ABC 21 | FORT WAYNE | WPTA;abc11whas.us;WPTA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986427;┃USA┃ ABC 22 | BURLINGTON / PLATTSBURGH | WVNY;abc11whas.us;WVNY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986348;┃USA┃ ABC 22 | DAYTON | WKEF;abc11whas.us;WKEF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986358;┃USA┃ ABC 22 | SAVANNAH | WJCL;abc11whas.us;WJCL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986372;┃USA┃ ABC 23 | ALTOONA / JOHNSTOWN | WATM;abc11whas.us;WATM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986409;┃USA┃ ABC 23 | ARCATA / EUREKA / FORTUNA | KAEF;abc11whas.us;KAEF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986433;┃USA┃ ABC 23 | BAKERSFIELD | KERO;abckero.us;KERO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986466;┃USA┃ ABC 24 | AUSTIN | KVUE;abckvue.us;KVUE-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986387;┃USA┃ ABC 24 | ERIE | WJET;abc11whas.us;WJET-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986487;┃USA┃ ABC 24 | MEMPHIS | WATN;abc24watn.us;WATN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986329;┃USA┃ ABC 25 | DISCTRICT OF COLUMBIA | WOLO;abc11whas.us;WOLO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986435;┃USA┃ ABC 25 | EVANSVILLE | WEHT;abc11whas.us;WEHT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986453;┃USA┃ ABC 25 | JACKSONVILLE | WJXX;abc25wjxx.us;WJXX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986376;┃USA┃ ABC 25 | PEORIA | WEEK-DT2;abc11whas.us;WEEK-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986468;┃USA┃ ABC 25 | VICTORIA | KAVU-DT2;abc11whas.us;KAVU-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986459;┃USA┃ ABC 25 | WACO / TEMPLE / BRYAN | KXXV;abc25kxxv.us;KXXV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986488;┃USA┃ ABC 25 | WEST PALM BEACH | WPBF;abc11whas.us;WPBF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986330;┃USA┃ ABC 26 | NEW ORLEANS | WGNO;abc26wgno.us;WGNO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986331;┃USA┃ ABC 27 | HARRISBURG | WHTM;abc11whas.us;WHTM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986332;┃USA┃ ABC 27 | MADISON | WKOW;abc11whas.us;WKOW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986390;┃USA┃ ABC 27 | TALLAHASSEE | WTXL;abc11whas.us;WTXL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986456;┃USA┃ ABC 28 | LUBBOCK / TEXAS | KAMC;abc11whas.us;KAMC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986308;┃USA┃ ABC 28 | TAMPA | WFTS;abc28wfts.us;WFTS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986411;┃USA┃ ABC 29 | TRAVERSE CITY | WGTU;abc11whas.us;WGTU-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986333;┃USA┃ ABC 30 | FRESNO | KFSN;abc30kfsn.us;KFSN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986334;┃USA┃ ABC 30 | ST. LOUIS | KDNL;abc30kdnl.us;KDNL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986383;┃USA┃ ABC 31 | ALEXANDRIA | KLAX;abc11whas.us;KLAX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986462;┃USA┃ ABC 31 | HUNTSVILLE | WAAY;abc11whas.us;WAAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986371;┃USA┃ ABC 32 | MONTGOMERY | WNCF;andtv.us;WNCF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986454;┃USA┃ ABC 33 | MISSOURI | KSPR;abc11whas.us;KSPR-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986335;┃USA┃ ABC 33/40 | BIRMINGHAM | WBMA;abc3340wbma.us;WBMA-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986388;┃USA┃ ABC 34 | BINGHAMTON | WIVT;abcwivt.us;WIVT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986364;┃USA┃ ABC 35 | LAFAYETTE | WPBY-LD;abc3katc.us;WPBY-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986336;┃USA┃ ABC 36 | LEXINGTON| WTVQ;abc36wtvq.us;WTVQ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986475;┃USA┃ ABC 38 | TERRE HAUTE | WAWV;abc11whas.us;WAWV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986478;┃USA┃ ABC 40 | SPRINGFIELD | WGGB;abc11whas.us;WGGB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986461;┃USA┃ ABC 40/29 | FORT SMITH | KHBS;abc40khbs.us;KHBS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986357;┃USA┃ ABC 42 | KENNEWICK | KVEW;abc11whas.us;KVEW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986337;┃USA┃ ABC 45 | WINSTON-SALEM| WXLV;abc11whas.us;WXLV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986413;┃USA┃ ABC 47 | SALISBURY | WMDT;abc11whas.us;WMDT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986374;┃USA┃ ABC 49 | TOPEKA | KTKA;abc11whas.us;KTKA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986343;┃USA┃ ABC 50 | WATERTOWN | WWTI;abc11whas.us;WWTI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986432;┃USA┃ ABC 53 | LANSING | WLAJ;abc11whas.us;WLAJ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986447;┃USA┃ ABC 57 | SOUTH BEND / ELKHART | WBND;abc11whas.us;WBND-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986744;┃USA┃ CBS 2 | NEW YORK | WCBS;cbs2wcbs.us;WCBS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986724;┃USA┃ CBS 2 | BILLINGS | KTVQ;cbs2ktvq.us;KTVQ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986747;┃USA┃ CBS 2 | BOISE ID | KBOI;cbs2kboi.us;KBOI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986748;┃USA┃ CBS 2 | CEDAR RAPIDS | KGAN;cbs2kgan.us;KGAN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986749;┃USA┃ CBS 2 | CHICAGO | WBBM;cbs2wbbm.us;WBBM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986750;┃USA┃ CBS 2 | GREENSBORO NC | WFMY;cbs2wfmy.us;WFMY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986751;┃USA┃ CBS 2 | LOS ANGELES | KCBS;cbs2kcbs.us;KCBS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986702;┃USA┃ CBS 2 | PALM SPRINGS | KPSP;cbs2kpsp.us;KPSP-CD.us_locals1;1.000;CALLSIGN_STRICT_V4
986752;┃USA┃ CBS 2 | PITTSBURG | KDKA;cbs2kdka.us;KDKA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986753;┃USA┃ CBS 2 | RENO NV| KTVN;cbs2ktvn.us;KTVN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986746;┃USA┃ CBS 2 | SALT LAKE CITY UT | KUTV;cbs2kutv.us;KUTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986745;┃USA┃ CBS 2 | SPOKANE | KREM;cbs2krem.us;KREM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986696;┃USA┃ CBS 3 | BRYAN | KBTX;cbs3kbtx.us;KBTX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986754;┃USA┃ CBS 3 | BURLINGTON VT | WCAX;cbs3wcax.us;WCAX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986755;┃USA┃ CBS 3 | CHAMPAIGN | WCIA;cbs3wcia.us;WCIA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986756;┃USA┃ CBS 3 | CHARLOTTE NC | WBTV;cbs3wbtv.us;WBTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986713;┃USA┃ CBS 3 | COLUMBUS | WRBL;kval.us;WRBL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986727;┃USA┃ CBS 3 | GREAT FALLS | KRTV;cbs3krtv.us;KRTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986759;┃USA┃ CBS 3 | HAMPTON ROADS | WTKR;cbs3wtkr.us;WTKR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986757;┃USA┃ CBS 3 | HARTFORD | WFSB;cbs3wfsb.us;WFSB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986758;┃USA┃ CBS 3 | KALAMAZOO MI | WWMT;cbs3wwmt.us;WWMT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986686;┃USA┃ CBS 3 | MADISON | WISC;cbs3wisc.us;WISC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986861;┃USA┃ CBS 3 | MEMPHIS | WREG;cbs3wreg.us;WREG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986760;┃USA┃ CBS 3 | OMAHA| KMTV;cbs3kmtv.us;KMTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986761;┃USA┃ CBS 3 | PHILADELPHIA | KYW;cbs3kyw.us;KYW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986703;┃USA┃ CBS 3 | ROCHESTER | KIMT;kval.us;KIMT-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986711;┃USA┃ CBS 3 | SPRINGFIELD | WSHM;kval.us;WSHM-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986762;┃USA┃ CBS 3 | WILMINGTON |WWAY;cbs3wwaydt2.us;WWAY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986862;┃USA┃ CBS 4 | BOSTON | WBZ;cbs4wbz.us;WBZ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986765;┃USA┃ CBS 4 | BUFFALO NY | WIVB;cbs4wivb.us;WIVB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986723;┃USA┃ CBS 4 | BUTTE | KXLF;cbs4kxlf.us;KXLF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986766;┃USA┃ CBS 4 | COLUMBUS MS | WCBI;cbs4wcbi.us;WCBI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986767;┃USA┃ CBS 4 | DENVER CO | KCNC;cbs4kcnc.us;KCNC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986764;┃USA┃ CBS 4 | DOTHAN | WTVY;cbs4wtvy.us;WTVY-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986768;┃USA┃ CBS 4 | EL PASO TX | KDBC;cbs4kdbc.us;KDBC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986700;┃USA┃ CBS 4 | INDIANAPOLIS | WTTV;cbs4wttv.us;WTTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986763;┃USA┃ CBS 4 | MIAMI FL | WFOR;cbs4wfor.us;WFOR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986769;┃USA┃ CBS 4 | MINNEAPOLIS MN | WCCO;cbs4wcco.us;WCCO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986770;┃USA┃ CBS 4 | NEW ORLEANS| WWL;cbs4wwl.us;WWL-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986771;┃USA┃ CBS 4 | ROCK ISLAND | WHBF;kval.us;WHBF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986772;┃USA┃ CBS 4 | ST. LOUIS MO | KMOV;cbs4kmov.us;KMOV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986709;┃USA┃ CBS 5 | ALEXANDRIA | KALB-DT2;cbs5kalbdt2.us;KALB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986698;┃USA┃ CBS 5 | BANGOR | WABI;cbs5wabi.us;WABI-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986776;┃USA┃ CBS 5 | CHARLESTON SC | WCSC;cbs5wcsc.us;WCSC-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986777;┃USA┃ CBS 5 | FLINT MI | WNEM;kval.us;WNEM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986701;┃USA┃ CBS 5 | FORT SMITH | KFSM;cbs5kfsm.us;KFSM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986731;┃USA┃ CBS 5 | GRAND JUNCTION | KREX;cbs5krex.us;KREX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986863;┃USA┃ CBS 05 | CHEYENNE / SCOTTSBLUFF | KGWN;cbs5kgwn.us;KGWN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986778;┃USA┃ CBS 5 | GREEN BAY WI | WFRV;cbs5wfrv.us;WFRV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986694;┃USA┃ CBS 5 | HONOLULU | KGMB;cbs5kgmb.us;KGMB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986779;┃USA┃ CBS 5 | KANSAS CITY | KCTV;cbs5kctv.us;KCTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986780;┃USA┃ CBS 5 | MOBILE AL | WKRG;cbs5wkrg.us;WKRG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986781;┃USA┃ CBS 5 | NASHVILLE | WTVF;cbs5wtvf.us;WTVF-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986775;┃USA┃ CBS 5 | PHOENIX | KPHO;cbs5kpho.us;KPHO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986773;┃USA┃ CBS 5 | SAN ANTONIO | KENS;cbs5kens.us;KENS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986782;┃USA┃ CBS 5 | SAN FRANCISCO CA | KPIX;cbs5kpix.us;KPIX-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986783;┃USA┃ CBS 5 | SYRACUSE NY | WTVH;cbs5wtvh.us;WTVH-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986785;┃USA┃ CBS 6 | ALBANY NY | WRGB;cbs6wrgb.us;WRGB-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986786;┃USA┃ CBS 6 | LANSING MI | WLNS;cbs6wlns.us;WLNS-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986784;┃USA┃ CBS 6 | ORLANDO FL | WKMG;cbs6wkmg.us;WKMG-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986718;┃USA┃ CBS 6 |PORT ARTHUR| KFDM;cbs6kfdm.us;KFDM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986787;┃USA┃ CBS 6 | PORTLAND | KOIN;cbs6koin.us;KOIN-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986788;┃USA┃ CBS 6 | RICHMOND | WTVR;cbs6wtvr.us;WTVR-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986705;┃USA┃ CBS 6 | TALLAHASSEE | WCTV;cbs6wctv.us;WCTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986789;┃USA┃ CBS 6 | TULSA OK | KOTV;cbs6kotv.us;KOTV-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986708;┃USA┃ CBS 6 | WICHITA FALLS | KAUZ;cbs6kauz.us;KAUZ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986722;┃USA┃ CBS 7 | BEND | KBNZ-LD;cbs7kbnzld.us;KBNZ-LD.us_locals1;1.000;CALLSIGN_STRICT_V4
986790;┃USA┃ CBS 7 | DAYTON OH | WHIO;cbs7whio.us;WHIO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986737;┃USA┃ CBS 7 | JOPLIN | KOAM;cbs7koam.us;KOAM-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986687;┃USA┃ CBS 7 | ODESSA / MIDLAND | KOSA;cbs7kosa.us;KOSA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986791;┃USA┃ CBS 7 | ROANOKE VA | WDBJ;cbs7wdbj.us;WDBJ-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986792;┃USA┃ CBS 7 | SEATTLE | KIRO;cbs7kiro.us;KIRO-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986793;┃USA┃ CBS 7 | SPARTANBURG | WSPA;cbs7wspa.us;WSPA-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
986704;┃USA┃ CBS 7 | WAUSAU | WSAW;cbs7wsaw.us;WSAW-DT.us_locals1;1.000;CALLSIGN_STRICT_V4
